Id,CreationTime,CreationDate
20313715,2011-10-22 04:46:55,2011-10-22 00:00:00
20315097,2011-10-22 07:15:27,2011-10-22 00:00:00
20316792,2011-10-22 10:03:16,2011-10-22 00:00:00
20318180,2011-10-22 12:04:26,2011-10-22 00:00:00
20318548,2011-10-22 12:35:47,2011-10-22 00:00:00
20319601,2011-10-22 13:47:23,2011-10-22 00:00:00
20319672,2011-10-22 13:53:09,2011-10-22 00:00:00
20319860,2011-10-22 14:02:45,2011-10-22 00:00:00
20321046,2011-10-22 15:22:52,2011-10-22 00:00:00
20321377,2011-10-22 15:47:31,2011-10-22 00:00:00
20321574,2011-10-22 16:02:47,2011-10-22 00:00:00
20323038,2011-10-22 17:26:22,2011-10-22 00:00:00
20323050,2011-10-22 17:26:44,2011-10-22 00:00:00
20323056,2011-10-22 17:27:01,2011-10-22 00:00:00
20324276,2011-10-22 18:34:34,2011-10-22 00:00:00
20324727,2011-10-22 18:58:55,2011-10-22 00:00:00
20325612,2011-10-22 19:47:44,2011-10-22 00:00:00
20325658,2011-10-22 19:51:01,2011-10-22 00:00:00
20327549,2011-10-22 21:47:50,2011-10-22 00:00:00
20332083,2011-10-23 04:51:58,2011-10-23 00:00:00
20332326,2011-10-23 05:23:56,2011-10-23 00:00:00
20334197,2011-10-23 08:48:27,2011-10-23 00:00:00
20334559,2011-10-23 09:14:10,2011-10-23 00:00:00
20334911,2011-10-23 09:42:36,2011-10-23 00:00:00
20335621,2011-10-23 10:48:24,2011-10-23 00:00:00
20336114,2011-10-23 11:30:46,2011-10-23 00:00:00
20336604,2011-10-23 12:09:17,2011-10-23 00:00:00
20336657,2011-10-23 12:13:23,2011-10-23 00:00:00
20336833,2011-10-23 12:26:41,2011-10-23 00:00:00
20338570,2011-10-23 21:17:21,2011-10-23 00:00:00
20339009,2011-10-23 15:00:49,2011-10-23 00:00:00
20339527,2011-10-23 15:31:19,2011-10-23 00:00:00
20340363,2011-10-23 16:19:01,2011-10-23 00:00:00
20342023,2011-10-23 18:01:00,2011-10-23 00:00:00
20342652,2011-10-23 18:37:00,2011-10-23 00:00:00
20342825,2011-10-23 18:46:34,2011-10-23 00:00:00
20343549,2011-10-23 19:29:45,2011-10-23 00:00:00
20343675,2011-10-23 19:37:59,2011-10-23 00:00:00
20344668,2011-10-23 20:35:19,2011-10-23 00:00:00
20345348,2011-10-23 21:15:27,2011-10-23 00:00:00
20347020,2011-10-23 23:01:22,2011-10-23 00:00:00
20347374,2011-10-23 23:25:33,2011-10-23 00:00:00
20348093,2011-10-24 00:19:01,2011-10-24 00:00:00
20349911,2011-10-24 02:34:27,2011-10-24 00:00:00
20350190,2011-10-24 02:56:50,2011-10-24 00:00:00
20353092,2011-10-24 06:38:11,2011-10-24 00:00:00
20353094,2011-10-24 06:38:13,2011-10-24 00:00:00
20353556,2011-10-24 06:59:52,2011-10-24 00:00:00
20353634,2011-10-24 07:04:22,2011-10-24 00:00:00
20354836,2011-10-24 15:58:43,2011-10-24 00:00:00
20354875,2011-10-24 08:03:58,2011-10-24 00:00:00
20355547,2011-10-24 08:28:26,2011-10-24 00:00:00
20355880,2011-10-24 08:41:45,2011-10-24 00:00:00
20358855,2011-10-24 10:26:48,2011-10-24 00:00:00
20359115,2011-10-24 10:35:17,2011-10-24 00:00:00
20359813,2011-10-24 11:04:34,2011-10-24 00:00:00
20362495,2011-10-24 12:38:21,2011-10-24 00:00:00
20364493,2011-10-24 13:38:59,2011-10-24 00:00:00
20364815,2011-10-24 13:48:16,2011-10-24 00:00:00
20365710,2011-10-24 14:14:03,2011-10-24 00:00:00
20365934,2011-10-24 14:20:00,2011-10-24 00:00:00
20366409,2011-10-24 14:33:54,2011-10-24 00:00:00
20367161,2011-10-24 14:55:16,2011-10-24 00:00:00
20367219,2011-10-24 14:57:32,2011-10-24 00:00:00
20367661,2011-10-24 15:10:04,2011-10-24 00:00:00
20367838,2011-10-24 15:15:12,2011-10-24 00:00:00
20368203,2011-10-24 15:26:20,2011-10-24 00:00:00
20369606,2011-10-24 16:03:19,2011-10-24 00:00:00
20370343,2011-10-24 16:23:25,2011-10-24 00:00:00
20371747,2011-10-24 17:14:20,2011-10-24 00:00:00
20372202,2011-10-24 17:28:58,2011-10-24 00:00:00
20374197,2011-10-24 18:34:09,2011-10-24 00:00:00
20375080,2011-10-24 19:02:51,2011-10-24 00:00:00
20375698,2011-10-24 19:23:25,2011-10-24 00:00:00
20376068,2011-10-24 19:35:46,2011-10-24 00:00:00
20376258,2011-10-24 19:41:03,2011-10-24 00:00:00
20376468,2011-10-24 19:47:45,2011-10-24 00:00:00
20377830,2011-10-24 20:33:03,2011-10-24 00:00:00
20380252,2011-10-24 21:57:29,2011-10-24 00:00:00
20380448,2011-10-24 22:07:14,2011-10-24 00:00:00
20381028,2011-10-24 22:36:03,2011-10-24 00:00:00
20383370,2011-10-25 00:51:32,2011-10-25 00:00:00
20384759,2011-10-25 02:34:03,2011-10-25 00:00:00
20387902,2011-10-25 06:04:09,2011-10-25 00:00:00
20388337,2011-10-25 06:30:59,2011-10-25 00:00:00
20388841,2011-10-25 06:56:49,2011-10-25 00:00:00
20389540,2011-10-25 07:33:55,2011-10-25 00:00:00
20390244,2011-10-25 07:56:08,2011-10-25 00:00:00
20390270,2011-10-25 16:30:57,2011-10-25 00:00:00
20390462,2011-10-25 08:04:15,2011-10-25 00:00:00
20390530,2011-10-25 08:06:17,2011-10-25 00:00:00
20391905,2011-10-25 08:48:49,2011-10-25 00:00:00
20391936,2011-10-25 10:07:23,2011-10-25 00:00:00
20393136,2011-10-25 09:34:48,2011-10-25 00:00:00
20393692,2011-10-25 09:54:05,2011-10-25 00:00:00
20393774,2011-10-25 09:57:19,2011-10-25 00:00:00
20393822,2011-10-25 09:59:18,2011-10-25 00:00:00
20393931,2011-10-25 10:04:21,2011-10-25 00:00:00
20393932,2011-10-25 10:04:21,2011-10-25 00:00:00
20393935,2011-10-25 10:04:21,2011-10-25 00:00:00
20393936,2011-10-25 10:04:21,2011-10-25 00:00:00
20395856,2011-10-25 11:07:34,2011-10-25 00:00:00
20397054,2011-10-25 11:48:58,2011-10-25 00:00:00
20397540,2011-10-25 12:03:56,2011-10-25 00:00:00
20399632,2011-10-25 13:06:37,2011-10-25 00:00:00
20399836,2011-10-25 13:12:11,2011-10-25 00:00:00
20401760,2011-10-25 13:59:51,2011-10-25 00:00:00
20402001,2011-10-25 14:05:42,2011-10-25 00:00:00
20404350,2011-10-25 15:05:47,2011-10-25 00:00:00
20404351,2011-10-25 15:05:47,2011-10-25 00:00:00
20406900,2011-10-25 16:06:46,2011-10-25 00:00:00
20407646,2011-10-25 16:27:32,2011-10-25 00:00:00
20409071,2011-10-25 17:12:45,2011-10-25 00:00:00
20409525,2011-10-25 23:51:08,2011-10-25 00:00:00
20409553,2011-10-25 17:25:41,2011-10-25 00:00:00
20411157,2011-10-25 18:06:17,2011-10-25 00:00:00
20411455,2011-10-25 18:13:18,2011-10-25 00:00:00
20411644,2011-10-25 18:18:10,2011-10-25 00:00:00
20413358,2011-10-25 19:06:26,2011-10-25 00:00:00
20413359,2011-10-25 19:06:26,2011-10-25 00:00:00
20415449,2011-10-25 20:06:34,2011-10-25 00:00:00
20415473,2011-10-25 20:07:36,2011-10-25 00:00:00
20415658,2011-10-25 20:13:12,2011-10-25 00:00:00
20417274,2011-10-25 21:00:31,2011-10-25 00:00:00
20417531,2011-10-25 21:06:48,2011-10-25 00:00:00
20420122,2011-10-25 22:45:13,2011-10-25 00:00:00
20420371,2011-10-25 22:57:33,2011-10-25 00:00:00
20420547,2011-10-25 23:07:02,2011-10-25 00:00:00
20421536,2011-10-26 00:07:07,2011-10-26 00:00:00
20424593,2011-10-26 03:07:16,2011-10-26 00:00:00
20425043,2011-10-26 03:39:43,2011-10-26 00:00:00
20428059,2011-10-26 07:11:13,2011-10-26 00:00:00
20428767,2011-10-26 07:42:03,2011-10-26 00:00:00
20429570,2011-10-26 08:17:53,2011-10-26 00:00:00
20431236,2011-10-26 09:19:33,2011-10-26 00:00:00
20432523,2011-10-26 10:07:38,2011-10-26 00:00:00
20435135,2011-10-26 11:47:24,2011-10-26 00:00:00
20435753,2011-10-26 12:07:47,2011-10-26 00:00:00
20436644,2011-10-26 12:35:48,2011-10-26 00:00:00
20436980,2011-10-26 12:43:47,2011-10-26 00:00:00
20437474,2011-10-26 12:57:25,2011-10-26 00:00:00
20437862,2011-10-26 13:09:12,2011-10-26 00:00:00
20437872,2011-10-26 13:08:58,2011-10-26 00:00:00
20438420,2011-10-26 13:23:45,2011-10-26 00:00:00
20439569,2011-10-26 13:52:52,2011-10-26 00:00:00
20439909,2011-10-26 14:00:06,2011-10-26 00:00:00
20440326,2011-10-26 14:08:54,2011-10-26 00:00:00
20442642,2011-10-26 15:06:02,2011-10-26 00:00:00
20443927,2011-10-26 15:40:21,2011-10-26 00:00:00
20444094,2011-10-26 15:44:37,2011-10-26 00:00:00
20445306,2011-10-26 16:18:12,2011-10-26 00:00:00
20446303,2011-10-26 16:48:58,2011-10-26 00:00:00
20447073,2011-10-26 17:16:57,2011-10-26 00:00:00
20448774,2011-10-26 18:09:15,2011-10-26 00:00:00
20452112,2011-10-26 19:53:32,2011-10-26 00:00:00
20454795,2011-10-26 21:18:50,2011-10-26 00:00:00
20456393,2011-10-26 22:18:34,2011-10-26 00:00:00
20457500,2011-10-26 23:18:32,2011-10-26 00:00:00
20458185,2011-10-26 23:56:05,2011-10-26 00:00:00
20461222,2011-10-27 03:18:03,2011-10-27 00:00:00
20461813,2011-10-27 05:29:04,2011-10-27 00:00:00
20463328,2011-10-27 05:43:53,2011-10-27 00:00:00
20463794,2011-10-27 06:14:55,2011-10-27 00:00:00
20464029,2011-10-27 06:30:15,2011-10-27 00:00:00
20464061,2011-10-27 06:27:40,2011-10-27 00:00:00
20465781,2011-10-27 07:49:47,2011-10-27 00:00:00
20467787,2011-10-27 09:11:41,2011-10-27 00:00:00
20467953,2011-10-27 09:18:27,2011-10-27 00:00:00
20468468,2011-10-27 10:38:02,2011-10-27 00:00:00
20468655,2011-10-27 09:43:53,2011-10-27 00:00:00
20468987,2011-10-27 09:58:16,2011-10-27 00:00:00
20469345,2011-10-27 10:12:08,2011-10-27 00:00:00
20473170,2011-10-27 12:35:19,2011-10-27 00:00:00
20474417,2011-10-27 13:14:20,2011-10-27 00:00:00
20475138,2011-10-27 13:31:38,2011-10-27 00:00:00
20477134,2011-10-27 14:21:53,2011-10-27 00:00:00
20483576,2011-10-27 17:18:59,2011-10-27 00:00:00
20485506,2011-10-27 18:19:03,2011-10-27 00:00:00
20486167,2011-10-27 18:41:51,2011-10-27 00:00:00
20487202,2011-10-27 19:19:06,2011-10-27 00:00:00
20487203,2011-10-27 19:19:06,2011-10-27 00:00:00
20487696,2011-10-27 19:35:35,2011-10-27 00:00:00
20489694,2011-10-27 20:38:15,2011-10-27 00:00:00
20489854,2011-10-27 20:43:24,2011-10-27 00:00:00
20490879,2011-10-27 23:15:45,2011-10-27 00:00:00
20492017,2011-10-27 22:03:24,2011-10-27 00:00:00
20492368,2011-10-27 22:19:18,2011-10-27 00:00:00
20492555,2011-10-27 22:27:18,2011-10-27 00:00:00
20493610,2011-10-27 23:27:56,2011-10-27 00:00:00
20496615,2011-10-28 02:46:14,2011-10-28 00:00:00
20497838,2011-10-28 04:19:38,2011-10-28 00:00:00
20498299,2011-10-28 04:57:51,2011-10-28 00:00:00
20499481,2011-10-28 06:19:44,2011-10-28 00:00:00
20500069,2011-10-28 06:55:49,2011-10-28 00:00:00
20500334,2011-10-28 07:09:51,2011-10-28 00:00:00
20502161,2011-10-28 08:29:48,2011-10-28 00:00:00
20502591,2011-10-28 08:49:34,2011-10-28 00:00:00
20504166,2011-10-28 09:54:38,2011-10-28 00:00:00
20507717,2011-10-28 12:20:03,2011-10-28 00:00:00
20509318,2011-10-28 13:20:06,2011-10-28 00:00:00
20509477,2011-10-28 13:24:24,2011-10-28 00:00:00
20509587,2011-10-28 13:28:39,2011-10-28 00:00:00
20511947,2011-10-28 14:42:21,2011-10-28 00:00:00
20515171,2011-10-28 16:11:50,2011-10-28 00:00:00
20515436,2011-10-28 16:20:17,2011-10-28 00:00:00
20515545,2011-10-28 16:23:17,2011-10-28 00:00:00
20515858,2011-10-28 16:33:01,2011-10-28 00:00:00
20516200,2011-10-28 16:44:58,2011-10-28 00:00:00
20519589,2011-10-28 18:43:02,2011-10-28 00:00:00
20520249,2011-10-28 19:06:50,2011-10-28 00:00:00
20521228,2011-10-28 19:38:14,2011-10-28 00:00:00
20522381,2011-10-28 21:16:13,2011-10-28 00:00:00
20523231,2011-10-28 20:50:31,2011-10-28 00:00:00
20523858,2011-10-28 21:14:19,2011-10-28 00:00:00
20524014,2011-10-28 21:20:34,2011-10-28 00:00:00
20524018,2011-10-28 21:20:34,2011-10-28 00:00:00
20525099,2011-10-28 22:14:28,2011-10-28 00:00:00
20525265,2011-10-28 22:20:41,2011-10-28 00:00:00
20525647,2011-10-28 22:44:42,2011-10-28 00:00:00
20527015,2011-10-29 00:20:55,2011-10-29 00:00:00
20527409,2011-10-29 00:54:11,2011-10-29 00:00:00
20528431,2011-10-29 02:21:03,2011-10-29 00:00:00
20530296,2011-10-29 05:39:30,2011-10-29 00:00:00
20530654,2011-10-29 06:20:52,2011-10-29 00:00:00
20532934,2011-10-29 09:59:43,2011-10-29 00:00:00
20533919,2011-10-29 11:21:32,2011-10-29 00:00:00
20534703,2011-10-29 12:21:35,2011-10-29 00:00:00
20535441,2011-10-29 13:21:38,2011-10-29 00:00:00
20538052,2011-10-29 16:21:54,2011-10-29 00:00:00
20540840,2011-10-29 19:22:03,2011-10-29 00:00:00
20541048,2011-10-29 19:37:28,2011-10-29 00:00:00
20541947,2011-10-29 20:37:50,2011-10-29 00:00:00
20542488,2011-10-29 21:07:50,2011-10-29 00:00:00
20542869,2011-10-29 21:33:37,2011-10-29 00:00:00
20543556,2011-10-29 22:21:21,2011-10-29 00:00:00
20543748,2011-10-29 22:35:25,2011-10-29 00:00:00
20543792,2011-10-29 22:39:08,2011-10-29 00:00:00
20544937,2011-10-30 00:21:16,2011-10-30 00:00:00
20546823,2011-10-30 03:47:07,2011-10-30 00:00:00
20547106,2011-10-30 04:22:42,2011-10-30 00:00:00
20547446,2011-10-30 04:56:21,2011-10-30 00:00:00
20548590,2011-10-30 07:27:51,2011-10-30 00:00:00
20549087,2011-10-30 08:25:18,2011-10-30 00:00:00
20549177,2011-10-30 08:32:51,2011-10-30 00:00:00
20549292,2011-10-30 08:41:40,2011-10-30 00:00:00
20549757,2011-10-30 09:23:03,2011-10-30 00:00:00
20551853,2011-10-30 12:26:56,2011-10-30 00:00:00
20553077,2011-10-30 13:52:28,2011-10-30 00:00:00
20553541,2011-10-30 14:27:04,2011-10-30 00:00:00
20554390,2011-10-30 15:23:28,2011-10-30 00:00:00
20556778,2011-10-30 17:43:59,2011-10-30 00:00:00
20556923,2011-10-30 17:49:50,2011-10-30 00:00:00
20560119,2011-10-30 20:56:11,2011-10-30 00:00:00
20561514,2011-10-30 22:22:34,2011-10-30 00:00:00
20561547,2011-10-30 22:23:59,2011-10-30 00:00:00
20561817,2011-10-30 22:41:32,2011-10-30 00:00:00
20564856,2011-10-31 11:26:11,2011-10-31 00:00:00
20566967,2011-10-31 05:11:09,2011-10-31 00:00:00
20567493,2011-10-31 05:49:11,2011-10-31 00:00:00
20569402,2011-10-31 08:00:05,2011-10-31 00:00:00
20570566,2011-10-31 14:21:30,2011-10-31 00:00:00
20571321,2011-10-31 09:29:01,2011-10-31 00:00:00
20572678,2011-10-31 10:22:43,2011-10-31 00:00:00
20572744,2011-10-31 10:24:37,2011-10-31 00:00:00
20572895,2011-10-31 10:29:10,2011-10-31 00:00:00
20573319,2011-10-31 10:44:23,2011-10-31 00:00:00
20576134,2011-10-31 12:27:30,2011-10-31 00:00:00
20576585,2011-10-31 12:44:58,2011-10-31 00:00:00
20578395,2011-10-31 13:43:26,2011-10-31 00:00:00
20580535,2011-10-31 14:43:59,2011-10-31 00:00:00
20581930,2011-10-31 15:23:49,2011-10-31 00:00:00
20581986,2011-10-31 15:24:53,2011-10-31 00:00:00
20582130,2011-10-31 15:29:03,2011-10-31 00:00:00
20582418,2011-10-31 22:13:28,2011-10-31 00:00:00
20582480,2011-10-31 15:37:58,2011-10-31 00:00:00
20583227,2011-10-31 16:00:54,2011-10-31 00:00:00
20584096,2011-10-31 16:25:00,2011-10-31 00:00:00
20584097,2011-10-31 16:25:00,2011-10-31 00:00:00
20584485,2011-10-31 16:36:16,2011-10-31 00:00:00
20584581,2011-10-31 16:39:03,2011-10-31 00:00:00
20585439,2011-10-31 17:08:13,2011-10-31 00:00:00
20586500,2011-10-31 21:06:25,2011-10-31 00:00:00
20586769,2011-10-31 17:52:37,2011-10-31 00:00:00
20587367,2011-10-31 18:13:12,2011-10-31 00:00:00
20591203,2011-10-31 20:24:03,2011-10-31 00:00:00
20593784,2011-10-31 22:02:05,2011-10-31 00:00:00
20594540,2011-10-31 22:37:05,2011-10-31 00:00:00
20595601,2011-10-31 23:38:26,2011-10-31 00:00:00
20596655,2011-11-01 00:37:46,2011-11-01 00:00:00
20597210,2011-11-01 01:07:30,2011-11-01 00:00:00
20599328,2011-11-01 03:56:25,2011-11-01 00:00:00
20599364,2011-11-01 03:58:38,2011-11-01 00:00:00
20599398,2011-11-01 04:01:15,2011-11-01 00:00:00
20600463,2011-11-01 05:26:00,2011-11-01 00:00:00
20601097,2011-11-01 06:26:03,2011-11-01 00:00:00
20601924,2011-11-01 07:26:06,2011-11-01 00:00:00
20602357,2011-11-01 07:53:32,2011-11-01 00:00:00
20604014,2011-11-01 09:17:32,2011-11-01 00:00:00
20604321,2011-11-01 09:29:39,2011-11-01 00:00:00
20605721,2011-11-01 10:25:01,2011-11-01 00:00:00
20605757,2011-11-01 10:26:20,2011-11-01 00:00:00
20605759,2011-11-01 10:26:21,2011-11-01 00:00:00
20605761,2011-11-01 10:26:21,2011-11-01 00:00:00
20606225,2011-11-01 10:43:45,2011-11-01 00:00:00
20606232,2011-11-01 10:43:53,2011-11-01 00:00:00
20607321,2011-11-01 11:26:26,2011-11-01 00:00:00
20607400,2011-11-01 11:28:55,2011-11-01 00:00:00
20611284,2011-11-01 13:52:14,2011-11-01 00:00:00
20612219,2011-11-01 14:08:12,2011-11-01 00:00:00
20612924,2011-11-01 14:26:35,2011-11-01 00:00:00
20612925,2011-11-01 14:26:35,2011-11-01 00:00:00
20614136,2011-11-01 14:57:31,2011-11-01 00:00:00
20614371,2011-11-01 15:02:53,2011-11-01 00:00:00
20617686,2011-11-01 16:31:47,2011-11-01 00:00:00
20618683,2011-11-01 16:58:53,2011-11-01 00:00:00
20619640,2011-11-01 17:26:46,2011-11-01 00:00:00
20620083,2011-11-01 17:39:21,2011-11-01 00:00:00
20621757,2011-11-01 18:26:49,2011-11-01 00:00:00
20621759,2011-11-01 18:26:50,2011-11-01 00:00:00
20621760,2011-11-01 18:26:50,2011-11-01 00:00:00
20623632,2011-11-01 19:26:54,2011-11-01 00:00:00
20624632,2011-11-01 19:56:00,2011-11-01 00:00:00
20625492,2011-11-01 20:26:57,2011-11-01 00:00:00
20625493,2011-11-01 20:26:57,2011-11-01 00:00:00
20627392,2011-11-01 21:24:14,2011-11-01 00:00:00
20627479,2011-11-01 21:27:03,2011-11-01 00:00:00
20627481,2011-11-01 21:27:03,2011-11-01 00:00:00
20627770,2011-11-01 21:36:54,2011-11-01 00:00:00
20628756,2011-11-01 22:11:47,2011-11-01 00:00:00
20629339,2011-11-01 22:34:04,2011-11-01 00:00:00
20631423,2011-11-02 00:12:37,2011-11-02 00:00:00
20631606,2011-11-02 00:22:28,2011-11-02 00:00:00
20631731,2011-11-02 00:27:24,2011-11-02 00:00:00
20633953,2011-11-02 03:00:24,2011-11-02 00:00:00
20636026,2011-11-02 05:21:10,2011-11-02 00:00:00
20636160,2011-11-02 05:27:40,2011-11-02 00:00:00
20636684,2011-11-02 11:53:43,2011-11-02 00:00:00
20638998,2011-11-02 08:14:01,2011-11-02 00:00:00
20640721,2011-11-02 09:19:39,2011-11-02 00:00:00
20640971,2011-11-02 09:27:53,2011-11-02 00:00:00
20641436,2011-11-02 09:44:06,2011-11-02 00:00:00
20643080,2011-11-02 10:42:51,2011-11-02 00:00:00
20645687,2011-11-02 12:11:53,2011-11-02 00:00:00
20646074,2011-11-02 12:23:11,2011-11-02 00:00:00
20649297,2011-11-02 13:49:27,2011-11-02 00:00:00
20649299,2011-11-02 13:49:28,2011-11-02 00:00:00
20650584,2011-11-02 14:25:46,2011-11-02 00:00:00
20653364,2011-11-02 15:28:47,2011-11-02 00:00:00
20654426,2011-11-02 15:54:53,2011-11-02 00:00:00
20655791,2011-11-02 16:28:21,2011-11-02 00:00:00
20657616,2011-11-02 17:18:42,2011-11-02 00:00:00
20657992,2011-11-02 17:28:25,2011-11-02 00:00:00
20658472,2011-11-02 17:42:18,2011-11-02 00:00:00
20659001,2011-11-02 17:53:55,2011-11-02 00:00:00
20659749,2011-11-02 18:16:36,2011-11-02 00:00:00
20660005,2011-11-02 18:23:46,2011-11-02 00:00:00
20660717,2011-11-02 18:43:48,2011-11-02 00:00:00
20663015,2011-11-02 19:52:17,2011-11-02 00:00:00
20663961,2011-11-02 20:23:51,2011-11-02 00:00:00
20665138,2011-11-02 20:59:18,2011-11-02 00:00:00
20667624,2011-11-02 22:28:42,2011-11-02 00:00:00
20670906,2011-11-03 01:12:14,2011-11-03 00:00:00
20672552,2011-11-03 02:55:01,2011-11-03 00:00:00
20675869,2011-11-03 06:29:08,2011-11-03 00:00:00
20678057,2011-11-03 08:29:19,2011-11-03 00:00:00
20679674,2011-11-03 12:25:38,2011-11-03 00:00:00
20682994,2011-11-03 11:17:12,2011-11-03 00:00:00
20683384,2011-11-03 11:29:31,2011-11-03 00:00:00
20683858,2011-11-03 11:44:36,2011-11-03 00:00:00
20685269,2011-11-03 23:35:11,2011-11-03 00:00:00
20685407,2011-11-03 12:33:40,2011-11-03 00:00:00
20687808,2011-11-03 13:38:35,2011-11-03 00:00:00
20688298,2011-11-03 13:49:40,2011-11-03 00:00:00
20688434,2011-11-03 13:55:27,2011-11-03 00:00:00
20688933,2011-11-03 14:05:04,2011-11-03 00:00:00
20690020,2011-11-03 14:29:42,2011-11-03 00:00:00
20690307,2011-11-03 14:35:45,2011-11-03 00:00:00
20691495,2011-11-03 15:05:05,2011-11-03 00:00:00
20692351,2011-11-03 17:08:43,2011-11-03 00:00:00
20692477,2011-11-03 15:29:45,2011-11-03 00:00:00
20694816,2011-11-03 16:29:48,2011-11-03 00:00:00
20698222,2011-11-03 18:04:21,2011-11-03 00:00:00
20698803,2011-11-03 18:22:23,2011-11-03 00:00:00
20699058,2011-11-03 18:29:55,2011-11-03 00:00:00
20699776,2011-11-03 18:51:56,2011-11-03 00:00:00
20700075,2011-11-03 19:02:44,2011-11-03 00:00:00
20700886,2011-11-03 19:29:44,2011-11-03 00:00:00
20706087,2011-11-03 22:30:09,2011-11-03 00:00:00
20707956,2011-11-03 23:47:37,2011-11-03 00:00:00
20708724,2011-11-04 22:56:46,2011-11-04 00:00:00
20709959,2011-11-04 01:45:03,2011-11-04 00:00:00
20710160,2011-11-04 01:56:00,2011-11-04 00:00:00
20710546,2011-11-04 02:18:55,2011-11-04 00:00:00
20714196,2011-11-04 06:37:42,2011-11-04 00:00:00
20714476,2011-11-04 06:57:04,2011-11-04 00:00:00
20715496,2011-11-04 07:52:16,2011-11-04 00:00:00
20716803,2011-11-04 08:46:20,2011-11-04 00:00:00
20718002,2011-11-04 09:30:43,2011-11-04 00:00:00
20718331,2011-11-04 09:43:47,2011-11-04 00:00:00
20719564,2011-11-04 10:24:42,2011-11-04 00:00:00
20719815,2011-11-04 10:33:43,2011-11-04 00:00:00
20720306,2011-11-04 10:52:42,2011-11-04 00:00:00
20721253,2011-11-04 11:24:48,2011-11-04 00:00:00
20721414,2011-11-04 11:30:50,2011-11-04 00:00:00
20722065,2011-11-04 11:54:40,2011-11-04 00:00:00
20723485,2011-11-04 12:46:38,2011-11-04 00:00:00
20727126,2011-11-04 14:31:01,2011-11-04 00:00:00
20727481,2011-11-04 14:41:38,2011-11-04 00:00:00
20727860,2011-11-04 14:51:50,2011-11-04 00:00:00
20729434,2011-11-04 15:31:05,2011-11-04 00:00:00
20730114,2011-11-04 15:47:40,2011-11-04 00:00:00
20730124,2011-11-04 15:47:47,2011-11-04 00:00:00
20732058,2011-11-04 16:38:27,2011-11-04 00:00:00
20732219,2011-11-04 16:40:47,2011-11-04 00:00:00
20733837,2011-11-04 17:25:26,2011-11-04 00:00:00
20736632,2011-11-04 18:52:31,2011-11-04 00:00:00
20737236,2011-11-04 19:13:57,2011-11-04 00:00:00
20737406,2011-11-04 19:18:49,2011-11-04 00:00:00
20737526,2011-11-04 19:23:01,2011-11-04 00:00:00
20737737,2011-11-04 19:31:20,2011-11-04 00:00:00
20737739,2011-11-04 19:31:20,2011-11-04 00:00:00
20738073,2011-11-04 19:43:47,2011-11-04 00:00:00
20738412,2011-11-04 19:54:21,2011-11-04 00:00:00
20739119,2011-11-04 20:19:34,2011-11-04 00:00:00
20739700,2011-11-04 20:41:59,2011-11-04 00:00:00
20740326,2011-11-04 21:06:07,2011-11-04 00:00:00
20740512,2011-11-04 21:14:36,2011-11-04 00:00:00
20740920,2011-11-04 21:31:27,2011-11-04 00:00:00
20741685,2011-11-04 22:05:29,2011-11-04 00:00:00
20741731,2011-11-04 22:07:11,2011-11-04 00:00:00
20742204,2011-11-04 22:31:31,2011-11-04 00:00:00
20747471,2011-11-05 05:31:59,2011-11-05 00:00:00
20750715,2011-11-05 10:30:51,2011-11-05 00:00:00
20750743,2011-11-05 10:32:21,2011-11-05 00:00:00
20750826,2011-11-05 10:39:17,2011-11-05 00:00:00
20751659,2011-11-05 11:32:24,2011-11-05 00:00:00
20752198,2011-11-05 12:18:56,2011-11-05 00:00:00
20752350,2011-11-05 12:32:27,2011-11-05 00:00:00
20752957,2011-11-05 13:19:56,2011-11-05 00:00:00
20753209,2011-11-05 13:32:30,2011-11-05 00:00:00
20753273,2011-11-05 13:36:20,2011-11-05 00:00:00
20753356,2011-11-05 13:42:28,2011-11-05 00:00:00
20753762,2011-11-05 18:08:50,2011-11-05 00:00:00
20754709,2011-11-05 15:04:53,2011-11-05 00:00:00
20754814,2011-11-05 15:10:05,2011-11-05 00:00:00
20755316,2011-11-05 15:37:20,2011-11-05 00:00:00
20756247,2011-11-05 16:32:42,2011-11-05 00:00:00
20757013,2011-11-05 17:38:10,2011-11-05 00:00:00
20757531,2011-11-05 17:49:49,2011-11-05 00:00:00
20758346,2011-11-05 18:35:12,2011-11-05 00:00:00
20760907,2011-11-05 20:57:41,2011-11-05 00:00:00
20761613,2011-11-05 21:35:54,2011-11-05 00:00:00
20762599,2011-11-05 22:33:05,2011-11-05 00:00:00
20762767,2011-11-05 22:42:21,2011-11-05 00:00:00
20763513,2011-11-05 23:36:37,2011-11-05 00:00:00
20763895,2011-11-06 00:05:20,2011-11-06 00:00:00
20764195,2011-11-06 00:36:31,2011-11-06 00:00:00
20768210,2011-11-06 07:47:46,2011-11-06 00:00:00
20768312,2011-11-06 08:00:16,2011-11-06 00:00:00
20769299,2011-11-06 09:33:50,2011-11-06 00:00:00
20769560,2011-11-06 09:59:26,2011-11-06 00:00:00
20770572,2011-11-06 11:27:43,2011-11-06 00:00:00
20774123,2011-11-06 15:29:15,2011-11-06 00:00:00
20774976,2011-11-06 16:23:48,2011-11-06 00:00:00
20775190,2011-11-06 16:34:16,2011-11-06 00:00:00
20775550,2011-11-06 16:53:02,2011-11-06 00:00:00
